complaint_id,date,complaint_text,department,sentiment,city,priority_level,resolution_days,is_repeat_complaint,submission_channel,cleaned_text,processed_text,lemmatized_text,token_count,has_urgent_word,exclamation_count
CMP01812,2023-10-21,Road markings completely faded. No lane discipline possible causing accidents.,Roads,Neutral,Delhi,2,42,0,walk-in,road markings completely faded no lane discipline possible causing accidents,road markings completely faded no lane discipline possible causing accidents,road marking completely faded no lane discipline possible causing accident,10,0,0
CMP01813,2023-04-19,Teacher absent without any substitute for 30 days. No learning happening for children.,Education,Critical/Urgent,Kolkata,5,3,1,walk-in,teacher absent without any substitute for days no learning happening for children,teacher absent without substitute days no learning happening children,teacher absent without substitute day no learning happening child,12,0,0
CMP01814,2022-04-25,Vaccination camp cancelled without notice. Parents came with children from far areas.,Healthcare,Negative,Chennai,3,4,0,app,vaccination camp cancelled without notice parents came with children from far areas,vaccination camp cancelled without notice parents came children far areas,vaccination camp cancelled without notice parent came child far area,12,0,0
CMP01815,2023-01-12,Mid-day meal quality very poor. Children falling sick after eating food in school.,Education,Negative,Pune,3,42,0,online,mid day meal quality very poor children falling sick after eating food in school,mid day meal quality poor children falling sick eating food school,mid day meal quality poor child falling sick eating food school,14,0,0
CMP01816,2022-03-09,Water pipe has burst on Hosur Road and water is flooding the road. Immediate repair needed urgently.,Water,Critical/Urgent,Chennai,5,3,0,walk-in,water pipe has burst on hosur road and water is flooding the road immediate repair needed urgently,water pipe burst hosur road water flooding road immediate repair needed urgently,water pipe burst hosur road water flooding road immediate repair needed urgently,17,1,0
CMP01817,2022-08-21,Hospital staff behaving very rudely with poor patients. This is completely unacceptable.,Healthcare,Critical/Urgent,Mumbai,5,4,1,online,hospital staff behaving very rudely with poor patients this is completely unacceptable,hospital staff behaving rudely poor patients completely unacceptable,hospital staff behaving rudely poor patient completely unacceptable,12,0,0
CMP01818,2023-09-30,Public toilet near our area is extremely dirty and not maintained. Spreading disease.,Sanitation,Negative,Pune,4,23,0,walk-in,public toilet near our area is extremely dirty and not maintained spreading disease,public toilet near area extremely dirty not maintained spreading disease,public toilet near area extremely dirty not maintained spreading disease,13,0,0
CMP01819,2022-09-10,"Power cut in our area since 21 days. No electricity at all, we cannot survive in this heat.",Electricity,Neutral,Pune,2,9,0,app,power cut in our area since days no electricity at all we cannot survive in this heat,power cut area since days no electricity cannot survive heat,power cut area since day no electricity cannot survive heat,17,0,0
CMP01820,2023-10-18,No drinking water available in government school. Children going thirsty all day.,Education,Neutral,Kolkata,2,15,0,phone,no drinking water available in government school children going thirsty all day,no drinking water available government school children going thirsty day,no drinking water available government school child going thirsty day,12,0,0
CMP01821,2022-12-29,Water pressure is very low in our building. Third floor gets no water at all.,Water,Critical/Urgent,Hyderabad,5,3,0,walk-in,water pressure is very low in our building third floor gets no water at all,water pressure low building third floor gets no water,water pressure low building third floor get no water,15,0,0
CMP01822,2023-02-11,Garbage dump near our society is overflowing. Rodents and mosquitoes breeding rapidly.,Sanitation,Neutral,Mumbai,2,4,1,online,garbage dump near our society is overflowing rodents and mosquitoes breeding rapidly,garbage dump near society overflowing rodents mosquitoes breeding rapidly,garbage dump near society overflowing rodent mosquito breeding rapidly,12,0,0
CMP01823,2023-06-02,Auto rickshaws refusing short distance trips and overcharging passengers in our area.,Transport,Neutral,Delhi,2,13,1,online,auto rickshaws refusing short distance trips and overcharging passengers in our area,auto rickshaws refusing short distance trips overcharging passengers area,auto rickshaw refusing short distance trip overcharging passenger area,12,0,0
CMP01824,2022-04-13,There is no water supply in our area for the past 17 days. Residents are suffering badly.,Water,Neutral,Pune,2,42,0,phone,there is no water supply in our area for the past days residents are suffering badly,no water supply area past days residents suffering badly,no water supply area past day resident suffering badly,16,0,0
CMP01825,2023-07-01,Medicines not available at government dispensary for 29 weeks. Patients suffering badly.,Healthcare,Negative,Chennai,4,26,1,phone,medicines not available at government dispensary for weeks patients suffering badly,medicines not available government dispensary weeks patients suffering badly,medicine not available government dispensary week patient suffering badly,11,0,0
CMP01826,2022-08-03,Road markings completely faded. No lane discipline possible causing accidents.,Roads,Neutral,Hyderabad,2,45,0,phone,road markings completely faded no lane discipline possible causing accidents,road markings completely faded no lane discipline possible causing accidents,road marking completely faded no lane discipline possible causing accident,10,0,0
CMP01827,2022-06-07,"Power cut in our area since 22 days. No electricity at all, we cannot survive in this heat.",Electricity,Negative,Pune,4,36,0,phone,power cut in our area since days no electricity at all we cannot survive in this heat,power cut area since days no electricity cannot survive heat,power cut area since day no electricity cannot survive heat,17,0,0
CMP01828,2023-09-25,Live wire is hanging dangerously on the road. Children are playing nearby. Very urgent!,Electricity,Critical/Urgent,Pune,5,4,0,online,live wire is hanging dangerously on the road children are playing nearby very urgent,live wire hanging dangerously road children playing nearby urgent,live wire hanging dangerously road child playing nearby urgent,14,1,1
CMP01829,2023-10-26,Drainage blocked for weeks causing sewage overflow on streets near school.,Sanitation,Negative,Mumbai,3,35,0,app,drainage blocked for weeks causing sewage overflow on streets near school,drainage blocked weeks causing sewage overflow streets near school,drainage blocked week causing sewage overflow street near school,11,0,0
CMP01830,2023-05-13,Sewage drain open near hospital is a major health hazard. Requires urgent sealing.,Sanitation,Negative,Pune,3,15,0,online,sewage drain open near hospital is a major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,sewage drain open near hospital major health hazard requires urgent sealing,13,1,0
